Material,E_Pa,Densidade_kg_m3,Poisson_ratio,Limite_Escoamento_Pa,x_m,y_deflexao_mm
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.32,14.401694728079997
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.36,15.152376598613332
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.4000000000000001,15.913539716666667
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.44,16.684514887679995
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.48,17.464634800613332
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.52,18.253234027946664
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.56,19.049649025679997
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.6,19.853218133333336
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.6400000000000001,20.663281573946662
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.68,21.479181454079995
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.72,22.300261763813328
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.76,23.125868376746666
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.8,23.955349049999995
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.84,24.78805342421333
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.8800000000000001,25.623333023546667
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.92,26.460541255679995
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,1.96,27.299033411813326
Madeira_Carvalho,12000000000.0,750,0.35,40000000.0,2.0,28.138166666666663
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.0,0.0
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.04,0.07063575481173331
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.08,0.28046035176106665
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.12,0.6263583784703999
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.16,1.105225874363733
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.2,1.7139703306666665
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.24,2.4495106904063997
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.28,3.308777348411733
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.32,4.2887121513130655
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.36,5.386268397542398
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.4,6.598410837333334
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.44,7.922115672721065
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.48,9.3543705575424
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.52,10.892174597435734
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.56,12.532538349841065
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.6,14.272483824
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.64,16.10904448095573
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.68,18.03926523355307
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.72,20.060202446438396
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.76,22.16892393605973
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.8,24.362508970666667
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.84,26.638048270310396
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.88,28.99264400684373
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.92,31.423409803921068
Nylon_66,3000000000.0,1140,0.4,50000000.0,0.96,33.9274707369984
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.0,36.50196333333332
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.04,39.144035571985064
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.08,41.85084688381439
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.12,44.619568151483726
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.16,47.44738170945706
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.2,50.33148134399999
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.24,53.26907229317973
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.28,56.257371246865056
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.32,59.29360634672639
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.36,62.37501718623572
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.4000000000000001,65.49885481066667
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.44,68.66238171709439
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.48,71.86287185439573
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.52,75.09761062324905
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.56,78.36389487613441
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.6,81.65903291733333
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.6400000000000001,84.98034450292904
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.68,88.32516084080638
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.72,91.69082459065172
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.76,95.07468986395307
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.8,98.47412222399998
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.84,101.88649868588374
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.8800000000000001,105.30920771649707
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.92,108.73964923453438
Nylon_66,3000000000.0,1140,0.4,50000000.0,1.96,112.1752346104917
Nylon_66,3000000000.0,1140,0.4,50000000.0,2.0,115.61338666666666
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.0,0.0
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.04,0.0014697100765866662
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.08,0.005834152564053332
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.12,0.013026536939519995
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.16,0.02298039413418666
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.2,0.03562957653333333
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.24,0.05090825797631999
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.28,0.06875093375658667
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.32,0.0890924206216533
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.36,0.11186785677311997
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.4,0.13701270186666667
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.44,0.1644627370120533
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.48,0.19415406477311994
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.52,0.22602310916778665
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.56,0.2600066156680533
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.6,0.2960416511999999
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.64,0.3340656041437866
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.68,0.37401618433365336
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.72,0.4158314230579199
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.76,0.4594496730589866
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.8,0.5048096085333333
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.84,0.5518502251315197
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.88,0.6005108399581865
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.92,0.6507310915720533
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,0.96,0.7024509399859199
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.0,0.7556106666666665
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.04,0.8101508745352533
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.08,0.8660124879667198
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.12,0.9231367527901866
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.16,0.981465236288853
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.2,1.0409398271999997
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.24,1.1015027357149865
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.28,1.1630964934792531
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.32,1.2256639535923195
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.36,1.2891482906077865
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.4000000000000001,1.3534930005333334
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.44,1.4186419008307196
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.48,1.4845391304157864
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.52,1.551129149658453
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.56,1.6183567403827197
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.6,1.6861670058666667
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.6400000000000001,1.754505370842453
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.68,1.8233175814963194
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.72,1.8925497054685863
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.76,1.9621481318536529
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.8,2.0320595711999996
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.84,2.1022310555101864
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.8800000000000001,2.1726099382408535
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.92,2.2431438943027198
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,1.96,2.313780920060586
Fibra_Carbono_Uni,150000000000.0,1600,0.3,1500000000.0,2.0,2.384469333333333
Concreto,30000000000.0,2400,0.2,3000000.0,0.0,0.0
Concreto,30000000000.0,2400,0.2,3000000.0,0.04,0.007844158907733332
Concreto,30000000000.0,2400,0.2,3000000.0,0.08,0.03112681089706666
Concreto,30000000000.0,2400,0.2,3000000.0,0.12,0.06947502704639998
Concreto,30000000000.0,2400,0.2,3000000.0,0.16,0.12251828933973329
Concreto,30000000000.0,2400,0.2,3000000.0,0.2,0.18988849066666666
Concreto,30000000000.0,2400,0.2,3000000.0,0.24,0.2712199348223999
Concreto,30000000000.0,2400,0.2,3000000.0,0.28,0.3661493365077333
Concreto,30000000000.0,2400,0.2,3000000.0,0.32,0.4743158213290665
Concreto,30000000000.0,2400,0.2,3000000.0,0.36,0.5953609257983998
Concreto,30000000000.0,2400,0.2,3000000.0,0.4,0.7289285973333332
Concreto,30000000000.0,2400,0.2,3000000.0,0.44,0.8746651942570663
Concreto,30000000000.0,2400,0.2,3000000.0,0.48,1.0322194857983997
Concreto,30000000000.0,2400,0.2,3000000.0,0.52,1.2012426520917332
Concreto,30000000000.0,2400,0.2,3000000.0,0.56,1.3813882841770664
Concreto,30000000000.0,2400,0.2,3000000.0,0.6,1.5723123839999997
Concreto,30000000000.0,2400,0.2,3000000.0,0.64,1.7736733644117328
Concreto,30000000000.0,2400,0.2,3000000.0,0.68,1.9851320491690665
Concreto,30000000000.0,2400,0.2,3000000.0,0.72,2.206351672934399
Concreto,30000000000.0,2400,0.2,3000000.0,0.76,2.4369978812757327
Concreto,30000000000.0,2400,0.2,3000000.0,0.8,2.6767387306666666
Concreto,30000000000.0,2400,0.2,3000000.0,0.84,2.925244688486399
Concreto,30000000000.0,2400,0.2,3000000.0,0.88,3.1821886330197318
Concreto,30000000000.0,2400,0.2,3000000.0,0.92,3.447245853457066
Concreto,30000000000.0,2400,0.2,3000000.0,0.96,3.7200940498943997
Concreto,30000000000.0,2400,0.2,3000000.0,1.0,4.000413333333332
Concreto,30000000000.0,2400,0.2,3000000.0,1.04,4.287886225681066
Concreto,30000000000.0,2400,0.2,3000000.0,1.08,4.582197659750399
Concreto,30000000000.0,2400,0.2,3000000.0,1.12,4.883034979259732
Concreto,30000000000.0,2400,0.2,3000000.0,1.16,5.190087938833066
Concreto,30000000000.0,2400,0.2,3000000.0,1.2,5.5030487039999985
Concreto,30000000000.0,2400,0.2,3000000.0,1.24,5.821611851195732
Concreto,30000000000.0,2400,0.2,3000000.0,1.28,6.145474367761065
Concreto,30000000000.0,2400,0.2,3000000.0,1.32,6.474335651942399
Concreto,30000000000.0,2400,0.2,3000000.0,1.36,6.807897512891731
Concreto,30000000000.0,2400,0.2,3000000.0,1.4000000000000001,7.145864170666666
Concreto,30000000000.0,2400,0.2,3000000.0,1.44,7.487942256230398
Concreto,30000000000.0,2400,0.2,3000000.0,1.48,7.833840811451732
Concreto,30000000000.0,2400,0.2,3000000.0,1.52,8.183271289105065
Concreto,30000000000.0,2400,0.2,3000000.0,1.56,8.535947552870399
Concreto,30000000000.0,2400,0.2,3000000.0,1.6,8.891585877333334
Concreto,30000000000.0,2400,0.2,3000000.0,1.6400000000000001,9.249904947985065
Concreto,30000000000.0,2400,0.2,3000000.0,1.68,9.610625861222397
Concreto,30000000000.0,2400,0.2,3000000.0,1.72,9.97347212434773
Concreto,30000000000.0,2400,0.2,3000000.0,1.76,10.338169655569065
Concreto,30000000000.0,2400,0.2,3000000.0,1.8,10.704446783999996
Concreto,30000000000.0,2400,0.2,3000000.0,1.84,11.072034249659731
Concreto,30000000000.0,2400,0.2,3000000.0,1.8800000000000001,11.440665203473067
Concreto,30000000000.0,2400,0.2,3000000.0,1.92,11.810075207270398
Concreto,30000000000.0,2400,0.2,3000000.0,1.96,12.180002233787727
Concreto,30000000000.0,2400,0.2,3000000.0,2.0,12.550186666666663
